X;Y;Label
-0.469581310133943;-0.61725353553001;"r"
-0.437188128079515;-0.541267131588046;"r"
-0.403375095399169;-0.642480294356461;"r"
-0.435451846774571;-0.722955861592427;"r"
-0.586354234455235;-0.0699343584154763;"r"
-0.81576896681299;-0.00344520579032698;"r"
-0.593179377165181;-1.1805182089975;"r"
-0.631953278649754;-0.373785976923587;"r"
-0.237453825007621;-0.611721677414304;"r"
0.260461746953825;-1.02597021722651;"r"
-0.721055071448089;-0.570458670699669;"r"
-0.233320990158286;-0.826929568067968;"r"
-0.363649577520637;-0.4813328657089;"r"
-0.451214302731417;-0.447840789324546;"r"
-0.262789328832822;-0.343402414263515;"r"
-0.350675588869302;0.0935635977753511;"r"
-0.463393756401227;-0.88473198474548;"r"
-0.907676266322357;-0.406372557406504;"r"
-0.746242986227883;0.19516728118566;"r"
-0.0613881774106025;0.0975836183108181;"r"
-0.245628366965811;-0.5653298592413;"r"
-0.351482056160617;-0.778201995888492;"r"
-0.0815476617718249;0.0200250679182509;"r"
-0.3584401217971;-0.51567449874166;"r"
-0.475585744468388;-0.583406365383685;"r"
-0.595049864408657;-0.578232922484826;"r"
-0.661069025625149;-0.7211427833582;"r"
-0.525128206713843;-0.496316205597404;"r"
-0.977186814521304;-0.881623012422298;"r"
-0.590499654012106;-0.843892910017944;"r"
-0.0660101928514736;-0.722351466118087;"r"
-0.553956732307353;-0.25484219335421;"r"
-0.444151272884583;-0.634445451433867;"r"
-0.413304250096566;-0.498587902398404;"r"
0.195514117525592;-0.319900252799278;"r"
-0.831257892760298;-0.961602617317077;"r"
-0.930313097519438;-0.629491041026175;"r"
-0.297507524464888;-0.324056753608158;"r"
-0.240405886055664;-0.293593314720655;"r"
-0.672015225701834;-0.839087675526654;"r"
-0.790276254495336;-0.506588855439358;"r"
-0.559851527661848;-0.362017480115712;"r"
-0.725681226766515;0.0488079569780524;"r"
-0.342763632004085;-0.315113909226926;"r"
-0.436387300819406;-0.276713499579538;"r"
-1.55359592494602;-0.434243117498824;"r"
-0.460803277023307;-1.3353944742822;"r"
-0.81164583540352;-0.740349014392663;"r"
-0.737527201083717;0.268728090202066;"r"
-0.429573461571634;-0.546965676481557;"r"
-0.696178606149549;-0.00187544375941184;"r"
-0.923268582234974;0.0813126915129365;"r"
-0.562686438630003;-0.28140721753149;"r"
-0.73596370303517;-0.235933683993607;"r"
-0.637296403841713;0.239942342307367;"r"
-1.03127621366917;-0.339799870704205;"r"
-0.21757280764664;-0.331262533033305;"r"
-0.574002959009828;-0.621457530735376;"r"
-0.463726580845401;-0.634424678343723;"r"
-0.88090672604618;-0.777845875426522;"r"
-0.549786174040769;-0.588170400853271;"r"
-0.0941521382551878;0.0341661489063606;"r"
-0.526076920335687;-0.70850726565848;"r"
-0.144434348180659;-0.0746647596123856;"r"
-0.321248334283602;-0.76647067885129;"r"
-0.444303181790613;-0.753051501630787;"r"
-0.494557441462132;-0.512632693175291;"r"
-0.589828862298186;-0.0545933753771587;"r"
-0.190200384282541;-0.865616709243638;"r"
-0.328324641011294;-1.27578803995911;"r"
-0.920029123211705;-0.651227753654551;"r"
-0.0589696307552049;-0.559589110410172;"r"
-0.489841563372589;-0.910610927534395;"r"
-0.269257224918765;-0.661792869960619;"r"
-0.338645527361758;-0.725704639154474;"r"
-0.102330161762508;-0.250105744057122;"r"
-0.800355773399103;-0.42178542839823;"r"
-0.559445391488899;-0.139802734365419;"r"
-0.597611784783176;-0.778953582744603;"r"
-0.0339044415978061;-0.484558555576799;"r"
0.234246084917505;-0.928135903279098;"r"
-0.613589013271556;-0.593539466581937;"r"
-0.360549153483623;-0.527927619226038;"r"
-0.94257734192932;-0.681299752518852;"r"
-0.538329678413108;-0.250334578279338;"r"
-0.79448300555007;-0.24899407394002;"r"
-0.353981225255228;-0.374368643515767;"r"
0.13915761084084;-0.251145273785032;"r"
-0.510560851092863;-0.352682875292325;"r"
-0.377432489855906;-0.471380075967003;"r"
-0.186661025579425;-0.300240723875007;"r"
-0.798931739522592;-0.420903761349822;"r"
-1.00835097834639;-0.0936405236560443;"r"
-0.511328451077295;-0.14668015718515;"r"
-0.773071244322734;-0.685390841013033;"r"
-0.073945272428332;-0.745839653948123;"r"
-0.0471756613865847;-0.578311451509;"r"
-0.713961094987718;-0.64575771400166;"r"
-0.0933520068940991;-0.865996931042442;"r"
-0.916118033801882;-0.829743233763837;"r"
-0.377904137724052;0.113898339379535;"r"
-0.48137234462079;-0.0780956624673225;"r"
-0.508591357859256;-0.334425919592402;"r"
-0.678040996504026;-0.833274312708838;"r"
-0.826414679167347;-0.40422228326596;"r"
-0.597221674661846;-0.809545384107432;"r"
-0.339899268381788;-0.523586471597873;"r"
-0.397997651981966;-0.0972767695765269;"r"
-0.172105861526256;-0.815399868417136;"r"
-0.700070047091684;-0.368751609241621;"r"
-0.793091524673183;-0.301101714778781;"r"
-0.444299500598983;-0.426098120611764;"r"
-0.640387298034527;-0.853605187979115;"r"
-0.200828264541558;-0.419653669776631;"r"
-0.958665019480692;-0.309332336579575;"r"
-0.663467040530148;-0.247246323273525;"r"
-0.470737847129571;-0.737978600373247;"r"
-0.679235332885645;-0.692263645222624;"r"
-0.811910385343967;-0.615776581807654;"r"
-0.160787464616129;-0.0474111276811285;"r"
-0.217953649434719;-0.573533101110919;"r"
0.0361506069029797;0.131397574365032;"r"
-0.297854367066723;-0.202855501646232;"r"
-0.674983609248479;-0.662371935302174;"r"
-0.587143553228363;-0.681290249982952;"r"
-0.386415505693596;-0.283858917223608;"r"
-0.127659365524547;-0.0158825193596147;"r"
-0.560466203017957;-0.977440999889561;"r"
-1.03073963609313;-0.23000479011042;"r"
-0.818524040704429;-0.902039615052555;"r"
-0.295677273007319;-0.477265540316815;"r"
-0.498500203820862;-0.255515728674325;"r"
-0.204796367818963;-0.776161335528395;"r"
-0.364454052861034;-1.23283377466621;"r"
-0.947876432772624;-0.233680209918543;"r"
-0.103789247229704;-1.14443472884209;"r"
-0.895750003544562;-0.249170528814614;"r"
-0.526081262285806;-0.720188863120544;"r"
-0.45846761896339;-0.548764819330135;"r"
-0.366883646877328;-0.768747283362794;"r"
-0.0436802510145818;-0.161511227122878;"r"
-0.168854415696616;-0.962658301603798;"r"
-0.812212975213626;-0.52817444529449;"r"
-0.803669927121443;0.368994350215707;"r"
-0.176748653273882;-0.651325584264827;"r"
-0.301199534678574;-0.627319806424919;"r"
-0.443028318190325;-0.00946523307774261;"r"
-0.513955264956793;0.0307959271481255;"r"
-0.312549572657264;-0.887521577276807;"r"
-0.647770599059621;-0.470966563625524;"r"
0.179882285895078;-0.331185879161725;"r"
-0.513867054412835;-0.6174482940659;"r"
-0.510068669224739;-0.678047660969597;"r"
-0.617486320895718;-1.01057304568818;"r"
-0.426162209854975;-0.389158133873056;"r"
-0.455012534527539;-0.141812387980518;"r"
-0.786506369650382;-0.383594300780842;"r"
-0.205693018960827;-0.394323655509741;"r"
-0.71489216363851;0.146259624232812;"r"
-0.779878962288613;-0.671307937989393;"r"
-0.350480619117669;-0.844884009067059;"r"
-0.648808714663518;-0.507890586662028;"r"
-0.592737040763517;-0.953691955429451;"r"
-0.960998525727062;-0.662428876256576;"r"
-0.701692098483738;0.00516235861343095;"r"
-0.302521299155265;-0.739725436846209;"r"
-0.570162102043525;-1.20879503035277;"r"
-0.515549501879796;-0.859351764682542;"r"
-0.81619188253611;-0.946691312977675;"r"
-1.0330185936723;-0.410613956341037;"r"
-0.763777795976431;-0.505201523543681;"r"
-0.669795493968812;-0.504760316313981;"r"
-0.638671973278777;-0.299936171721448;"r"
-0.163980932253427;-0.0400075770940619;"r"
-0.59559379529668;-0.766680610422319;"r"
-0.0896527564573135;-0.168852452006505;"r"
-0.0205661426497274;-0.330274663584432;"r"
-0.453019593178028;-0.690443966200293;"r"
-0.667873184998898;-0.276488054951612;"r"
-0.466013150960326;-0.00292112955880597;"r"
-0.633131999632567;0.0834450163860129;"r"
-0.571218137791318;-0.819572925097975;"r"
-0.274558269246417;-0.938785993516828;"r"
-0.253752416829209;-0.657792498948316;"r"
-0.906891803970315;-0.698607956881674;"r"
-0.854992653779797;-0.734485937869624;"r"
-0.102465670329211;-0.769091431909224;"r"
-0.657096596748892;-0.671448458741446;"r"
-0.67524870562974;0.136895220947999;"r"
-0.0194511591590679;-0.376581176579057;"r"
-0.253449457975668;-0.812663935824411;"r"
-0.108093980779829;-0.157631727808792;"r"
-0.662889144644746;-0.251849010643189;"r"
0.0165290419487998;-0.320027895922882;"r"
-0.640838596187303;-0.468741126604469;"r"
-0.462385213701977;-0.640059105809954;"r"
-0.77054135362597;-0.658192838611892;"r"
-0.450377006896568;-0.793250442279193;"r"
-0.591970905134248;-0.750186824288762;"r"
-0.353148959645445;-1.19749718756583;"r"
-0.863144131707493;-0.294383284714377;"r"
-0.864125463150062;-0.740245498388208;"r"
-0.79269922873589;-0.449671548380415;"r"
-0.739544874920337;-0.719369767329498;"r"
-0.770666650487204;-0.472251173529856;"r"
-0.676373592496467;-0.265250893320653;"r"
-1.00770098626868;-0.395029554700808;"r"
-0.782752050407051;-0.558347821161419;"r"
-1.15847380306213;-1.08099397440648;"r"
-1.01643955688141;-0.543834590320605;"r"
-0.365444963179743;-0.431831907134767;"r"
-0.863846473036167;-0.752842874767136;"r"
-0.542645566104836;-0.897761291236834;"r"
-0.733838793064425;-0.465116385124784;"r"
-0.245483418128711;0.0991284404304098;"r"
-1.24259192633791;-0.664943134672102;"r"
-0.495732352620178;0.185610842169786;"r"
-0.0101594145900421;-0.367985615278249;"r"
-0.21389529220298;-0.572681799212407;"r"
-0.288266406391094;-0.584924498372627;"r"
-0.629480179814613;-0.613139628866724;"r"
0.570393659554881;-0.468059502149117;"r"
-0.530795840299051;-0.935459756557555;"r"
-0.173707844346689;-0.768757992941306;"r"
0.0427817913188056;-0.905577277895144;"r"
-0.583945054181189;-0.542609441928413;"r"
-0.491406691353251;-0.523154529636135;"r"
-0.613805947843067;-0.3628261649708;"r"
-0.820291948480845;-0.588533146616424;"r"
-0.269094833543878;-0.609652594743558;"r"
-0.525890234115934;-1.11338815330818;"r"
-1.09869559472103;-0.0711866175696053;"r"
-0.514646832993144;-1.1486514076473;"r"
-0.151456875676526;0.18573583194591;"r"
-0.562079687253718;-0.708461538344166;"r"
-0.362391557747376;-0.860313861709649;"r"
-0.553767822202727;-0.321954273525748;"r"
-1.14525987903521;-0.0840023609703256;"r"
-0.666668350063545;-0.190364197649306;"r"
-0.565133996724887;-0.352899378085237;"r"
-0.978484728547386;-0.515207081732601;"r"
-1.10250120477943;-0.738468173997806;"r"
-0.262316253843602;-0.529126300608743;"r"
-0.377407078413738;-0.510985858674607;"r"
-0.747535322540471;-0.480969772514493;"r"
-1.03835383733603;-0.229664530829845;"r"
-0.159386138080706;-0.688827959533069;"r"
-0.196552022052504;-0.15173104886958;"r"
-0.688801071215112;-0.452612322863529;"r"
-0.522762441907297;-0.92813484152509;"r"
-0.347967892018947;-0.299746494158234;"r"
-0.582472098273041;-0.20119682800583;"r"
-0.449457942505842;-0.946676836774305;"r"
0.0933198229671498;-0.553598138129482;"r"
-0.501170901088447;-0.224163864040827;"r"
-0.100566485550396;-0.727451276989932;"r"
-0.213818896951339;-0.505238613354657;"r"
-0.736949555514292;-0.703040675953585;"r"
-0.100375241772299;-0.872992301541204;"r"
-0.694408764260774;-0.543458640781944;"r"
-0.360491701868779;-1.03728249114042;"r"
-0.50942190617192;-0.633624533708708;"r"
-0.612717577506483;-0.506842054742757;"r"
-0.143552378026735;-0.545682527688481;"r"
-0.339106389087444;-0.393590035384255;"r"
-0.54992611100513;-0.745197797141355;"r"
-0.2327645981138;-0.0763613229159549;"r"
-0.297870085584152;-0.432725081558441;"r"
-0.266264500706538;0.00699958401683443;"r"
-0.499132369257338;-1.17737404542744;"r"
-1.08720226147691;-0.799905090161703;"r"
-0.389286703879324;-0.431501058797596;"r"
-0.128819174772348;-0.846446585507835;"r"
-0.641823898786057;-0.232609096065243;"r"
-0.698805918845538;-1.29011541759172;"r"
-0.530806234902377;-0.766236722940952;"r"
-0.33419807464856;-0.155883229164784;"r"
-0.392840787498534;-0.867724556452585;"r"
-0.632232692853973;-0.388701795779083;"r"
-0.0185074305776382;-0.175671405591445;"r"
-0.918827491971471;0.0106721450047828;"r"
-0.93975953009242;-0.615008388916018;"r"
0.286655882836612;0.216544216134106;"r"
-0.391283213079381;-0.651300761478558;"r"
-0.1676241533598;0.00828071601703584;"r"
-0.768494016676337;-1.04785890276278;"r"
-0.548080294909063;-0.881424599535669;"r"
0.0535777242635056;-0.989280581228731;"r"
-0.52466396093959;-1.22507318964172;"r"
-0.665096951278425;-0.332712898597386;"r"
-0.480083396323787;-0.362598606774321;"r"
-1.20289670477113;-0.404699329069542;"r"
-0.215945183994468;-0.430603385456556;"r"
-0.679940040642924;-1.11877702351101;"r"
-0.818011640901286;-0.119065145664156;"r"
-0.654395193780963;-0.78349213152746;"r"
-0.602614429132454;-0.370266675011253;"r"
-0.719880731792683;-0.327121938570885;"r"
-1.13458329757042;-0.435672780036671;"r"
-0.754681517902375;-0.269764640364213;"r"
-0.522776371652708;-0.460154454102008;"r"
-0.809143718760054;-0.347586825462889;"r"
-0.682554534609959;-0.75363404859474;"r"
-0.609507423207409;-0.884687498447509;"r"
-0.452613454904957;-0.64638123544761;"r"
-0.477222858868387;-0.809399092709078;"r"
-0.694040973637949;-0.361735054962624;"r"
-0.873811206531638;-0.607945934381242;"r"
-0.889228448603329;-0.435970797942372;"r"
-0.376703975939397;-0.360633139349669;"r"
-0.651123262984445;-0.313648145764356;"r"
-0.308404201142329;-0.463108155090866;"r"
-0.329022282589726;-0.554829890552079;"r"
-0.20474760809664;-0.667053347536262;"r"
-0.3021760312152;-1.02010794731171;"r"
-0.592755990122671;-0.521831926841326;"r"
-0.47993847793722;-0.654158954392216;"r"
-0.407502131163122;-0.368125700305027;"r"
-0.52701343976647;-0.304425418382548;"r"
-0.81838185973494;-0.665703096707864;"r"
-0.648833748302484;-0.857718535474204;"r"
0.0714915563020965;-0.352862345299031;"r"
-0.63681363489924;-0.573306642965513;"r"
-0.867634511904757;-0.0669365666110769;"r"
-0.458819704858407;-0.204313780741168;"r"
-0.622180766989294;-0.532980532918094;"r"
0.0061709153173144;-1.03565873631807;"r"
